Id,"Case Name","Case Id","Water-binder ratio","Amount of fly ash","Amount of silica fume","Amount of slag","Amount of limestone powder","Amount of Pozzolan","Amount of metakaolin","Fine aggregate","Coarse aggregate",Sp,"Amount of binder","Amount of cement","Type of cement","Amount of water","Specimen size","Transfer coefficient","Test mode","Curing type","Compressive strength",Reference
,,,,,,,,,,kg/m^3,,,kg/m^3,kg/m^3,,kg/m^3,mm,,,,MPa,
18245793,"Compressive strength of concrete at 28 days",3101,0.52,0.30,0.00,0.00,0.00,0.00,0.00,781,1172,0.40,304.3,213.0,"type i",159.0,φ100*200,,,,35.90,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245794,"Compressive strength of concrete at 28 days",3102,0.50,0.50,0.00,0.00,0.00,0.00,0.00,792,1187,0.40,300.0,150.0,"type i",151.0,φ100*200,,,,28.00,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245795,"Compressive strength of concrete at 28 days",3103,0.44,0.30,0.00,0.00,0.00,0.00,0.00,742,1109,0.40,391.4,274.0,"type i",174.0,φ100*200,,,,44.60,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245796,"Compressive strength of concrete at 28 days",3104,0.39,0.50,0.00,0.00,0.00,0.00,0.00,745,1116,0.40,408.0,204.0,"type i",161.0,φ100*200,,,,43.80,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245797,"Compressive strength of concrete at 28 days",3105,0.44,0.40,0.00,0.00,0.00,0.00,0.00,768,1149,0.40,358.3,215.0,"type i",157.0,φ100*200,,,,42.00,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245798,"Compressive strength of concrete at 28 days",3106,0.44,0.40,0.00,0.00,0.00,0.00,0.00,768,1149,0.40,358.3,215.0,"type i",157.0,φ100*200,,,,42.50,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245799,"Compressive strength of concrete at 28 days",3107,0.46,0.40,0.00,0.00,0.00,0.00,0.00,767,1150,0.40,351.7,211.0,"type i",162.0,φ100*200,,,,39.00,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245800,"Compressive strength of concrete at 28 days",3108,0.44,0.40,0.00,0.00,0.00,0.00,0.00,768,1149,0.40,358.3,215.0,"type i",157.0,φ100*200,,,,43.50,"Bouzoubaa N, Fournier B. Optimization of fly ash content in concrete: Part I: Non-air-entrained concrete made without superplasticizer[J]. Cement and Concrete Research, 2003, 33(7): 1029-1037."
18245801,"Compressive strength of concrete at 28 days",3109,0.54,0.00,0.00,0.00,0.00,0.00,0.00,962,759,0.56,396.0,396.0,"type i",214.0,φ100*200,,,,44.10,"Yen T, Hsu T H, Liu Y W, et al. Influence of class F fly ash on the abrasion–erosion resistance of high-strength concrete[J]. Construction and Building Materials, 2007, 21(2): 458-463."
18245802,"Compressive strength of concrete at 28 days",3110,0.45,0.00,0.00,0.00,0.00,0.00,0.00,891,793,0.53,471.0,471.0,"type i",212.0,φ100*200,,,,52.30,"Yen T, Hsu T H, Liu Y W, et al. Influence of class F fly ash on the abrasion–erosion resistance of high-strength concrete[J]. Construction and Building Materials, 2007, 21(2): 458-463."
18245803,"Compressive strength of concrete at 28 days",3111,0.33,0.00,0.00,0.00,0.00,0.00,0.00,710,1000,0.42,530.0,530.0,"type i",175.0,φ100*200,,,,75.50,"Yen T, Hsu T H, Liu Y W, et al. Influence of class F fly ash on the abrasion–erosion resistance of high-strength concrete[J]. Construction and Building Materials, 2007, 21(2): 458-463."
18245804,"Compressive strength of concrete at 28 days",3112,0.28,0.00,0.00,0.00,0.00,0.00,0.00,590,1008,0.37,643.0,643.0,"type i",180.0,φ100*200,,,,84.20,"Yen T, Hsu T H, Liu Y W, et al. Influence of class F fly ash on the abrasion–erosion resistance of high-strength concrete[J]. Construction and Building Materials, 2007, 21(2): 458-463."
18245805,"Compressive strength of concrete at 28 days",3113,0.54,0.15,0.00,0.00,0.00,0.00,0.00,925,759,0.55,396.5,337.0,"type i",214.0,φ100*200,,,,39.90,"Yen T, Hsu T H, Liu Y W, et al. Influence of class F fly ash on the abrasion–erosion resistance of high-strength concrete[J]. Construction and Building Materials, 2007, 21(2): 458-463."
